Date,S1_TSMOM,S5_Donchian,S7_Halloween,S8_TurnOfMonth,S9_RiskParity,S10_SectorRotation,BENCH_SPY,BENCH_XIC.TO
2015-03-05,0.0,0.0009250047148405382,0.0020099598397227414,0.0020099598397227414,0.0,0.0,0.0010945036602518776,0.002925416019193605
2015-03-06,-0.0002189798756560002,-0.010116886423093743,-0.012657318065338874,-0.0006189798756560002,-0.0002189798756560002,-0.0002189798756560002,-0.014064566380791232,-0.011250069749886515
2015-03-09,0.00021902783834470974,-0.00010097216165529029,-0.0002455086735660972,0.00021902783834470974,0.00021902783834470974,0.00021902783834470974,0.004144588309866082,-0.004635605656998276
2015-03-10,0.0,0.0,-0.01573170998852985,0.0,0.0,0.0,-0.016221964620953044,-0.015241455356106659
2015-03-11,0.0,0.0,0.001838571612307216,0.0,0.0,0.0,-0.002341770948396049,0.006018914173010481
2015-03-12,-0.0002189798756560002,-0.0002189798756560002,0.008280061946150719,-0.0002189798756560002,-0.0002189798756560002,-0.0002189798756560002,0.01271390758603319,0.0038462163062682464
2015-03-13,0.00021902783834470974,0.00021902783834470974,-0.0041304175245057695,0.00021902783834470974,0.00021902783834470974,0.00021902783834470974,-0.006132334439234777,-0.0021285006097767623
2015-03-16,0.0,0.0,0.011159875107590755,0.0,0.0,0.0,0.013360598762465425,0.008959151452716085
2015-03-17,0.0,-0.0005673912412753257,-0.0016976360684977654,0.0,0.0,0.0,-0.0029724077627649725,-0.0004228643742305582
2015-03-18,0.0,0.00266122825120795,0.009908324889882802,0.0,0.0,0.0,0.01202172288443526,0.007794926895330345
2015-03-19,0.0,-0.0014772248098003484,-0.007352732892996039,0.0,0.0,0.0,-0.004561765659257699,-0.010143700126734378
2015-03-20,0.0,0.0044769779022256545,0.008896731567138882,0.0,0.0,0.0,0.008826922881918886,0.008966540252358879
2015-03-23,-0.0002189798756560002,-0.0018255656194503711,-0.0013975181471355125,-0.0002189798756560002,-0.0002189798756560002,-0.0002189798756560002,-0.0019485903922973336,-0.0008464459019736914
2015-03-24,0.00021902783834470974,-0.003334530501667388,0.0016378348034457035,0.00021902783834470974,0.00021902783834470974,0.00021902783834470974,-0.005619155853282987,0.008894825460174394
2015-03-25,-0.0002189798756560002,-0.011839835670235324,-0.010685346648002803,-0.0002189798756560002,-0.0002189798756560002,-0.0002189798756560002,-0.01465357797121225,-0.006717115324793355
2015-03-26,0.0,-0.0027453477355820826,-0.0043607128966382525,0.0,0.0,0.0,-0.0023815169615043486,-0.006339908831772156
2015-03-27,0.0,0.0020901884526137947,-0.0001311419556899729,0.0,0.0,0.0,0.002289904262846809,-0.002552188174226755
2015-03-30,-0.00021861242281451254,0.005530833845917141,0.007805569486986408,-0.00021861242281451254,-0.00021861242281451254,-0.00021861242281451254,0.01219969928027309,0.003411439693699725
2015-03-31,0.0004377359556770877,-0.002106645386755601,-0.0022447982768168395,0.0004377359556770877,0.0004377359556770877,0.0004377359556770877,-0.00873959179737327,0.0042499952437395905
2015-04-01,-0.000437544426749259,0.00017361674378648666,-0.001344945358673133,-0.001744945358673133,0.010904860965419627,-0.000437544426749259,-0.0035362264767173635,0.0008463357593710974
2015-04-02,0.00021866022465588664,0.002651316188237774,0.004970070357790846,0.004970070357790846,-0.0005776723179035548,0.00021866022465588664,0.003597770010220769,0.006342370705360922
2015-04-06,0.0,0.0017362143272212861,0.005467162477287513,0.005467162477287513,0.0,0.0,0.006732871724174805,0.0042014532304002206
2015-04-07,0.00021902783834470974,-0.0037077975523057208,0.001187614250494795,0.001187614250494795,0.00021902783834470974,0.00021902783834470974,-0.002646183638454702,0.005021412139444292
2015-04-08,0.0,0.0006662229616883676,0.0029374531645199875,-0.0004,0.0,0.0,0.0033770154448193868,0.0024978908842205882
2015-04-09,-0.0002189798756560002,-0.0005108960176612328,0.006156675500105568,-0.0002189798756560002,-0.0002189798756560002,-0.0002189798756560002,0.00442330643814226,0.007890044562068876
2015-04-10,0.0,0.002622040066244926,0.004583102778938253,0.0,0.0,0.0,0.005457266248460213,0.0037089393094162926
2015-04-13,-0.00021861242281451254,-0.0016666256986993088,-0.00226145355566465,-0.00021861242281451254,-0.00021861242281451254,-0.00021861242281451254,-0.0045229071113293,0.0
2015-04-14,0.00021866022465588664,0.004297561677947615,0.001161454043347332,0.00021866022465588664,0.00021866022465588664,0.00021866022465588664,0.0019129557210868509,0.000409952365607813
2015-04-15,-0.00021861242281451254,0.0068962241021350845,0.0049107765443370255,-0.00021861242281451254,-0.00021861242281451254,-0.00021861242281451254,0.0044872007589105145,0.0053343523297635365
2015-04-16,0.00021866022465588664,-0.002218216893021028,-0.0029994154842817866,0.00021866022465588664,0.00021866022465588664,0.00021866022465588664,-0.0002851729303332551,-0.005713658038230318
2015-04-17,-0.00021861242281451254,-0.007345536398864838,-0.006162599673852631,-0.00021861242281451254,-0.00021861242281451254,-0.00021861242281451254,-0.011503798829906708,-0.0008214005177985539
2015-04-20,0.0,0.004566122839488386,0.005390492903779021,0.0,0.0,0.0,0.009137261983956257,0.0016437238236017837
2015-04-21,0.00021866022465588664,-0.002925897482047599,-0.0014162289341457246,0.00021866022465588664,0.00021866022465588664,0.00021866022465588664,-0.0011914314389266378,-0.0016410264293648114
2015-04-22,-0.00021861242281451254,0.0017476729171820532,0.00040281247658568997,-0.00021861242281451254,-0.00021861242281451254,-0.00021861242281451254,0.0049140790743287255,-0.0041084541211573455
2015-04-23,0.0,0.004607848755963219,0.004146133585033462,0.0,0.0,0.0,0.0025163591722907608,0.005775907997776164
2015-04-24,0.0,0.0017008807315773925,0.0019803061094744168,0.0,0.0,0.0,0.0023204398236351675,0.001640172395313666
2015-04-27,0.00021866022465588664,-0.004831320637963166,-0.004740600238142545,0.00021866022465588664,0.00021866022465588664,0.00021866022465588664,-0.00415787680047075,-0.00532332367581434
2015-04-28,0.0,0.002840828665749951,0.0028242410020516973,0.0,0.0,0.0,0.0031787853185158976,0.002469696685587497
2015-04-29,0.0,-0.0028590649883035064,-0.0024676465550957927,0.0,0.0,0.0,-0.004114516550176361,-0.0008207765600152239
2015-04-30,0.0,-0.0073365635858327095,-0.008709521623638583,0.0,0.0,0.0,-0.010020530502167113,-0.007398512745110053
2015-05-01,-0.00021861242281451254,0.00509901487550665,0.009768734806701707,0.009368734806701707,-0.0008119080382700507,-0.00021861242281451254,0.010841318881417372,0.008696150731986041
2015-05-04,0.00021866022465588664,0.0004803710068788102,-0.00018133977534411338,0.0016288787370747349,-0.0006506697175864918,0.00021866022465588664,0.0028478051085416567,0.000409952365607813
2015-05-05,0.0,-0.009887741865189068,0.0,-0.012496753522401982,0.0,0.0,-0.011452253442102989,-0.013541253602700976
2015-05-06,0.0,-0.002672474150386104,0.0,-0.007050051696233017,0.0,0.0,-0.0041167414268741265,-0.009983361965591908
2015-05-07,-0.00021861242281451254,0.0010677593749745021,-0.00021861242281451254,-0.0006186124228145125,-0.00021861242281451254,-0.00021861242281451254,0.003989667105189332,0.0021006172593118766
2015-05-08,0.00021866022465588664,0.0030425965008321404,0.00021866022465588664,0.00021866022465588664,0.00021866022465588664,0.00021866022465588664,0.013166182897882628,0.009224585275060315
2015-05-11,-0.00021861242281451254,-0.0009019362701059076,-0.00021861242281451254,-0.00021861242281451254,-0.00021861242281451254,-0.00021861242281451254,-0.004772880797386803,-0.0016617296672485349
2015-05-12,0.00021866022465588664,-0.0005546533221965078,0.00021866022465588664,0.00021866022465588664,0.00021866022465588664,0.00021866022465588664,-0.0029913641028972426,-0.00832280297248067
2015-05-13,0.0,8.138760682712132e-05,0.0,0.0,0.0,0.0,0.00019058114022696415,-0.00251802537007495
2015-05-14,-0.00021861242281451254,0.0016144141602523643,-0.00021861242281451254,-0.00021861242281451254,-0.00021861242281451254,-0.00021861242281451254,0.010427513061646465,0.004207084058137411
2015-05-15,0.0,-0.001474280958969194,0.0,0.0,0.0,0.0,0.001084065937970502,0.004189240583067688
2015-05-18,0.0,0.0027247262528938164,0.0,0.0,0.0,0.0,0.0031067028236653194,0.0
2015-05-19,0.0,0.0005559179752671729,0.0,0.0,0.0,0.0,-0.0003285476021203104,0.0012518223847646226
2015-05-20,0.0,-0.0005629689397983695,0.0,0.0,0.0,0.0,-0.0007041879630217407,-0.003750012742235298
2015-05-21,0.00021866022465588664,0.0010629426489383587,0.00021866022465588664,0.00021866022465588664,0.00021866022465588664,0.00021866022465588664,0.0029123836605877695,0.009201105682745236
2015-05-22,0.0,-0.0008136833966769651,0.0,0.0,0.0,0.0,-0.0023886413342625312,0.0
2015-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004143993528380463
2015-05-26,0.0,-0.009592195621543675,0.0,0.0,0.0,0.0,-0.010751654811430034,-0.009950355050732607
2015-05-27,0.0,0.011088872837285501,0.0,0.0,0.0,0.0,0.009492303345567388,0.005443808599578492
2015-05-28,-0.00021861242281451254,-0.0013726062613588,-0.00021861242281451254,-0.00021861242281451254,-0.00021861242281451254,-0.00021861242281451254,-0.0011287771776559152,-0.0004162537552268031
2015-05-29,0.0,-0.005672530283560429,0.0,0.0,0.0,0.0,-0.006212563485939682,-0.006250527311652987
2015-06-01,0.0,0.0015905800589407185,0.0,0.002715080543472648,-0.002421332639661578,0.0,0.002036532861379614,0.004193628225565682
2015-06-02,0.00021866022465588664,-0.0017981678894657183,0.00021866022465588664,-7.90020156484772e-05,-0.0006402505003600911,0.00021866022465588664,-0.000992596770144516,0.0008345927388475616
2015-06-03,0.0,0.0019895075404454676,0.0,0.0034106411404419834,0.0,0.0,0.002649409640809175,0.004171872640074792
2015-06-04,-0.00021861242281451254,-0.005806824101235408,-0.00021861242281451254,-0.008585509329452623,-0.00021861242281451254,-0.00021861242281451254,-0.008446613518226398,-0.008724405140678848
2015-06-05,0.0,-0.0013280928957958604,0.0,-0.0004,0.0,0.0,-0.001713305582264013,-0.002514859542013026
2015-06-08,-0.00021866022465599766,-0.003532438756476704,-0.00021866022465599766,-0.00021866022465599766,-0.00021866022465599766,-0.00021866022465599766,-0.006149501722295336,-0.015546142443699451
2015-06-09,0.0,0.0004069246742604805,0.0,0.0,0.0,0.0,-0.00014361140518026616,0.005975699082922725
2015-06-10,0.0002187080474067571,0.0030089897809021603,0.0002187080474067571,0.0002187080474067571,0.0002187080474067571,0.0002187080474067571,0.011992745347199962,0.0029693833618462673
2015-06-11,0.00021866022465588664,0.001357613619671163,0.00021866022465588664,0.00021866022465588664,0.00021866022465588664,0.00021866022465588664,0.0032236744658078464,-0.0008456475738138902
2015-06-12,-0.00021861242281451254,-0.001607599818150862,-0.00021861242281451254,-0.00021861242281451254,-0.00021861242281451254,-0.00021861242281451254,-0.007654968599412504,-0.007197559000535425
2015-06-15,0.00021866022465588664,-0.0013826232499822846,0.00021866022465588664,0.00021866022465588664,0.00021866022465588664,0.00021866022465588664,-0.004285449446767453,0.0008530541525124669
2015-06-16,-0.0004372248456290251,0.0022787169877806603,-0.0004372248456290251,-0.0004372248456290251,-0.0004372248456290251,-0.0004372248456290251,0.005451962032652746,-0.0004260526422305011
2015-06-17,0.0004374160948135142,-0.00027744988467737214,0.0004374160948135142,0.0004374160948135142,0.0004374160948135142,0.0004374160948135142,0.0016168968299112851,-0.001030528334093117
2015-06-18,-0.0004372248456290251,0.0042524436675068335,-0.0004372248456290251,-0.0004372248456290251,-0.0004372248456290251,-0.0004372248456290251,0.010399551894623382,0.0034382678770494834
2015-06-19,0.0,-0.0034325652987977186,0.0,0.0,0.0,0.0,-0.004439081130949263,-0.0072809522091431544
2015-06-22,0.0002187080474067571,0.004579808495160842,0.0002187080474067571,0.0002187080474067571,0.0002187080474067571,0.0002187080474067571,0.005122843900674745,0.009922286201767827
2015-06-23,-0.00021866022465599766,0.0006862897995095764,-0.00021866022465599766,-0.00021866022465599766,-0.00021866022465599766,-0.00021866022465599766,0.0007078317545676782,0.005553772740414242
2015-06-24,0.0,-0.005999848256965286,0.0,0.0,0.0,0.0,-0.00726242155810497,0.003398061503233629
2015-06-25,0.0002187080474067571,-0.002274934061316225,0.0002187080474067571,0.0002187080474067571,0.0002187080474067571,0.0002187080474067571,-0.003040342684328068,-0.002540052100827417
2015-06-26,-0.00021866022465599766,-0.0013117891622347777,-0.00021866022465599766,-0.00021866022465599766,-0.00021866022465599766,-0.00021866022465599766,-0.00019081348200156167,-0.005518082422757087
2015-06-29,0.0002187080474067571,-0.018744825765499743,0.0002187080474067571,0.0002187080474067571,0.0002187080474067571,0.0002187080474067571,-0.020970548493711938,-0.02176674059860495
2015-06-30,0.0,-0.00032,0.0,0.0,0.0,0.0,0.002093621843730853,0.003490320325624907
2015-07-01,0.0,0.0,0.0,0.0036077477937716653,-0.003313400892800948,0.012974404355332425,0.008015495587543331,0.0
2015-07-02,0.0,0.0,0.0,0.0034550134794539833,-0.000884829010337621,-0.0005746162967259548,-0.0009158788556171693,0.007825905814525136
2015-07-03,0.0,0.0,0.0,0.00021567036693614927,0.0,0.0,0.0,0.00043134073387229854
2015-07-06,0.0,0.0,0.0,-0.0033633898707010057,0.0,0.0,-0.0028459411548674707,-0.0038808385865345407
2015-07-07,-0.00021866022465599766,0.0003113547706932086,-0.00021866022465599766,-0.0006186602246559976,-0.00021866022465599766,-0.00021866022465599766,0.006288908938840265,0.001298615432961503
2015-07-08,0.0,0.0009408863562291981,0.0,0.0,0.0,0.0,-0.01677743849570268,-0.013402479163126313
2015-07-09,0.0,-0.000998936959341279,0.0,0.0,0.0,0.0,0.0018086947993738445,-0.008325781770750607
2015-07-10,0.0,-0.001129523950972744,0.0,0.0,0.0,0.0,0.012592184035352894,0.00883727792609279
2015-07-13,0.0,-0.00018949528397356198,0.0,0.0,0.0,0.0,0.011036855410498925,0.00876088332832059
2015-07-14,0.0002187080474067571,0.0008698469547614885,0.0002187080474067571,0.0002187080474067571,0.0002187080474067571,0.0002187080474067571,0.004337984678462581,0.004776099640190656
2015-07-15,-0.00021866022465599766,0.0007693659101156491,-0.00021866022465599766,-0.00021866022465599766,-0.00021866022465599766,-0.00021866022465599766,-0.0003322765635567215,0.002592965021663618
2015-07-16,0.0,0.001966017325933524,0.0,0.0,0.0,0.0,0.00802412651735751,0.005603598172575941
2015-07-17,0.0002187080474067571,0.0017422918393434417,0.0002187080474067571,0.0002187080474067571,0.0002187080474067571,0.0002187080474067571,0.0008483614107541726,-0.005143583917679662
2015-07-20,-0.00021866022465599766,0.0009428864705648633,-0.00021866022465599766,-0.00021866022465599766,-0.00021866022465599766,-0.00021866022465599766,0.0005176638802395495,-0.015079636984197342
2015-07-21,0.0002187080474067571,-0.0016463011096331083,0.0002187080474067571,0.0002187080474067571,0.0002187080474067571,0.0002187080474067571,-0.003951407816554231,-0.003499594500582348
2015-07-22,-0.00021866022465599766,-0.00013421669403965714,-0.00021866022465599766,-0.00021866022465599766,-0.00021866022465599766,-0.00021866022465599766,-0.0017944745016859054,-0.004828855605691462
2015-07-23,0.0,-0.005142172639405751,0.0,0.0,0.0,0.0,-0.005630087419915442,-0.003528697354953203
2015-07-24,0.0002187080474067571,-0.005235154999595637,0.0002187080474067571,0.0002187080474067571,0.0002187080474067571,0.0002187080474067571,-0.010372011017594995,-0.004869583879202888
2015-07-27,-0.00021866022465599766,-0.0034564812493390164,-0.00021866022465599766,-0.00021866022465599766,-0.00021866022465599766,-0.00021866022465599766,-0.00581739017349836,-0.014234661484058164
2015-07-28,0.0,0.0020126691901015594,0.0,0.0,0.0,0.0,0.012283091512863997,0.007220048205180296
2015-07-29,0.0002187080474067571,0.0035365895765917988,0.0002187080474067571,0.0002187080474067571,0.0002187080474067571,0.0002187080474067571,0.0068792478369621435,0.015680929923662656
2015-07-30,0.0,0.0005247410157706245,0.0,0.0,0.0,0.0,0.0002372265816030783,0.006175419861407905
2015-07-31,0.0,0.001718582682257086,0.0,0.0,0.0,0.0,-0.0015178205888143337,0.006137857994510165
2015-08-03,0.0,0.0003773581029604901,0.0,-0.0020865820458674687,-0.008263367216887831,-0.0036315875192472,-0.003373164091734937,0.0
2015-08-04,-0.00021866022465599766,-0.0021969912162203235,-0.00021866022465599766,-0.00032380353735417255,-0.0011021961933361064,-0.0007841922851284446,-0.001954484859677752,0.0013068777849694069
2015-08-05,0.0,0.00021215269381309493,0.0,0.0018655640390108363,0.0,0.0,0.0032955834042731613,0.00043554467374851136
2015-08-06,0.0,-0.003077098065450934,0.0,-0.007138690770100098,0.0,0.0,-0.008187806309823409,-0.006089575230376787
2015-08-07,0.0,0.0011947669515855797,0.0,-0.0004,0.0,0.0,-0.001919944203296109,-0.007440160967870146
2015-08-10,0.0002187080474067571,0.002851463484253336,0.0002187080474067571,0.0002187080474067571,0.0002187080474067571,0.0002187080474067571,0.012599354639295735,0.011905002001429521
2015-08-11,-0.00021866022465599766,-0.002216522785427411,-0.00021866022465599766,-0.00021866022465599766,-0.00021866022465599766,-0.00021866022465599766,-0.009023347644766977,-0.0039215341839862194
2015-08-12,0.0,-0.0015833346986536912,0.0,0.0,0.0,0.0,0.001198421143292272,-0.00393697315880992
2015-08-13,0.0,0.00014694592910137423,0.0,0.0,0.0,0.0,-0.0012444666523934167,-0.007905068359570055
2015-08-14,-0.00021891584602662384,0.001138724972340244,-0.00021891584602662384,-0.00021891584602662384,-0.00021891584602662384,-0.00021891584602662384,0.0036419209821907383,0.0035411931538686936
2015-08-17,0.0,0.0015790087989272284,0.0,0.0,0.0,0.0,0.005586818715388242,-0.0026467225064547018
2015-08-18,0.00021896378066799116,0.0003042528834088509,0.00021896378066799116,0.00021896378066799116,0.00021896378066799116,0.00021896378066799116,-0.002896517608713456,-0.003980619354517212
2015-08-19,0.0002187080474067571,-0.00012188472118235269,0.0002187080474067571,0.0002187080474067571,0.0002187080474067571,0.0002187080474067571,-0.00790525994951563,-0.009325002518844272
2015-08-20,-0.00021866022465599766,-0.0016015738257044944,-0.00021866022465599766,-0.00021866022465599766,-0.00021866022465599766,-0.00021866022465599766,-0.02088144060538999,-0.021514984328255604
2015-08-21,0.0,-0.0034052026781031808,0.0,0.0,0.0,0.0,-0.030102745085090366,-0.02015558083381086
2015-08-24,0.0,-0.0004218618131931562,0.0,0.0,0.0,0.0,-0.042106420048600435,-0.029920554448579217
2015-08-25,0.0,-0.0008717342262054562,0.0,0.0,0.0,0.0,-0.011767558936546574,0.006265101925131855
2015-08-26,0.0002187080474067571,-0.0016386104575280226,0.0002187080474067571,0.0002187080474067571,0.0002187080474067571,0.0002187080474067571,0.03839319963038923,0.01867803688588321
2015-08-27,-0.00021866022465599766,-0.00029866022465599765,-0.00021866022465599766,-0.00021866022465599766,-0.00021866022465599766,-0.00021866022465599766,0.024735537713551636,0.028678957402522576
2015-08-28,0.0002187080474067571,0.0002187080474067571,0.0002187080474067571,0.0002187080474067571,0.0002187080474067571,0.0002187080474067571,4.968745580025136e-05,0.006398389353442946
2015-08-31,0.0,0.0,0.0,0.0,0.0,0.0,-0.008078815634809278,-0.0027248503227677023
2015-09-01,0.0,0.0,0.0,-0.02716341755880385,-0.018300349997707983,-0.0140476455559517,-0.02984778486151829,-0.023679050256089407
2015-09-02,-0.00021866022465599766,-0.00021866022465599766,-0.00021866022465599766,0.011589219027264397,-0.0010523488092302226,-0.0008806749623104919,0.018981015834786952,0.004197422219741842
2015-09-03,0.0002187080474067571,0.0002187080474067571,0.0002187080474067571,0.0022160813482599018,0.0002187080474067571,0.0002187080474067571,0.0007162025586049392,0.0037159601379148643
2015-09-04,-0.00021866022465599766,-0.00021866022465599766,-0.00021866022465599766,-0.011733146909001402,-0.00021866022465599766,-0.00021866022465599766,-0.01513665120731389,-0.008329642610688914
2015-09-08,0.0,0.0,0.0,-0.0004,0.0,0.0,0.025131278329444395,0.012132184757377207
2015-09-09,0.0,0.0,0.0,0.0,0.0,0.0,-0.013371840793806156,-0.007376384702928673
2015-09-10,-0.00021891584602662384,-0.00021891584602662384,-0.00021891584602662384,-0.00021891584602662384,-0.00021891584602662384,-0.00021891584602662384,0.005442123948549371,0.00278686507686432
2015-09-11,0.00021896378066799116,0.00021896378066799116,0.00021896378066799116,0.00021896378066799116,0.00021896378066799116,0.00021896378066799116,0.0045437924537945484,-0.0074108471384626284
2015-09-14,0.0,0.0,0.0,0.0,0.0,0.0,-0.003710295719452694,-0.00746611754591886
2015-09-15,-0.00021891584602662384,-0.00021891584602662384,-0.00021891584602662384,-0.00021891584602662384,-0.00021891584602662384,-0.00021891584602662384,0.012499332395387697,0.0075222797709018074
2015-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.008666796571939361,0.02322964301785113
2015-09-17,0.0,0.0,0.0,0.0,0.0,0.0,-0.002248262444481397,0.001378641916323975
2015-09-18,0.0,0.0,0.0,0.0,0.0,0.0,-0.016341236278414994,-0.009178567141273408
2015-09-21,0.00021896378066799116,0.00021896378066799116,0.00021896378066799116,0.00021896378066799116,0.00021896378066799116,0.00021896378066799116,0.0051673734919917,0.007874096182255208
2015-09-22,0.0,0.0,0.0,0.0,0.0,0.0,-0.012979961215255353,-0.02068021800880171
2015-09-23,-0.00021891584602662384,-0.00021891584602662384,-0.00021891584602662384,-0.00021891584602662384,-0.00021891584602662384,-0.00021891584602662384,-0.0015982697898559994,-0.0070388331112833935
